feature_id,consensus_mz,consensus_rt,n_batches,phylum,kingdom,target_detected,bg_detected,detection_rate,specificity,exclusivity,log2fc,mean_target,mean_background,batch_confirm,batch_rate,composite_score,n_target_samples,n_target_batches,biomarker_quality,biomarker_tier,ls_LipidMolec,ls_ClassKey,ls_Grade,annot_tier,h_mol_species,h_species,h_class,best_annotation,annotation_level,hs_mol_species,hs_class,ms2_class,ms2_subclass,ms2_confidence,ms2_hits,propagated_classes,unified_annotation,unified_class,annotation_source,has_ms2,rt_class_used,rt_valid,rt_status,expected_rt_range,rt_deviation_min,rt_predicted_species,rt_prediction_confidence,rt_prediction_error_min,annot_confidence,archlips_annotation,archlips_source,archlips_confidence,clean_annotation,annotation_depth,clean_annotation_source,sanity_flag,exclusivity_flag,max_leakage_pct,leakage_to,n_phyla_detected,sirius_formula,sirius_adduct,has_formula,sirius_lipidClass,canopus_formula,canopus_adduct,npc_pathway,npc_pathway_prob,npc_superclass,npc_superclass_prob,npc_class,npc_class_prob,cf_superclass,cf_superclass_prob,cf_class,cf_class_prob,cf_subclass,cf_subclass_prob,has_canopus,csi_name,csi_smiles,csi_inchikey,csi_confidence,csi_score,msnovelist_smiles,msnovelist_name,has_denovo,discovery_method,n_batches_indicator,mean_indval,min_indval,mean_A,mean_B,batches,annotation_tier
A15_155533,1197.872955,14.7196,1.0,Nematoda,Animalia,3.0,0.0,0.75,1.0,1.0,6.223,73722.0,0.0,1.0,1.0,86.2,4.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_227195,1488.052824,23.2827,1.0,Nematoda,Animalia,3.0,0.0,0.75,1.0,1.0,6.22,73563.0,0.0,1.0,1.0,86.19,4.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_1551,574.349915,1.7303,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.592,47240.8,0.0,1.0,1.0,86.18,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_7556,393.179918,2.0271,1.0,Arthropoda,Animalia,8.0,0.0,0.7273,1.0,1.0,6.495,89196.0,0.0,1.0,1.0,86.17,11.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_197219,565.424607,18.5634,2.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,8.078,269249.3,0.0,1.0,1.0,86.16,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_225828,1549.079387,22.7193,1.0,Nematoda,Animalia,3.0,0.0,0.75,1.0,1.0,6.205,72771.0,0.0,1.0,1.0,86.16,4.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_80540,768.538586,7.7231,2.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,8.074,268521.0,0.0,1.0,1.0,86.15,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_42588,979.795963,20.5757,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.577,46723.0,0.0,1.0,1.0,86.15,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_185021,566.443086,17.3634,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,8.073,268367.3,0.0,1.0,1.0,86.15,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Silver
A15_OE21-4-POS_9358,386.164832,1.9872,1.0,Thermoproteota,Archaea,2.0,0.0,0.6667,1.0,1.0,7.239,150088.5,0.0,1.0,1.0,86.15,3.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_220335,1500.997978,21.2174,1.0,Nematoda,Animalia,3.0,0.0,0.75,1.0,1.0,6.198,72426.3,0.0,1.0,1.0,86.15,4.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_17479,1100.245692,12.0033,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.558,46117.8,0.0,1.0,1.0,86.12,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_192571,1224.843923,17.9779,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,8.055,264990.0,0.0,1.0,1.0,86.11,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE21-4-POS_11398,385.156638,2.1,1.0,Thermoproteota,Archaea,2.0,0.0,0.6667,1.0,1.0,7.215,147612.0,0.0,1.0,1.0,86.1,3.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_191273,617.479294,17.8875,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,8.043,262795.0,0.0,1.0,1.0,86.09,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_124856,632.47387,12.0661,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,8.047,263523.3,0.0,1.0,1.0,86.09,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_46416,536.311699,5.1117,1.0,Mollusca,Animalia,1.0,0.0,0.5,1.0,1.0,9.294,626518.0,0.0,1.0,1.0,86.09,2.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Silver
A15_OE21-4-POS_966,404.138772,1.6374,1.0,Thermoproteota,Archaea,2.0,0.0,0.6667,1.0,1.0,7.213,147400.5,0.0,1.0,1.0,86.09,3.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_3774,1036.584416,2.797,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.537,45446.2,0.0,1.0,1.0,86.07,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_131581,484.377472,12.6383,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,8.032,260755.3,0.0,1.0,1.0,86.06,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Silver
A15_OE25-1-ALL_17439,1463.995486,11.9703,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.532,45257.8,0.0,1.0,1.0,86.06,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_31857,1037.656618,4.0178,1.0,Mollusca,Animalia,1.0,0.0,0.5,1.0,1.0,9.275,618315.0,0.0,1.0,1.0,86.05,2.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_76844,486.350183,7.4608,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,8.026,259704.0,0.0,1.0,1.0,86.05,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_224159,1550.005044,22.1149,1.0,Nematoda,Animalia,3.0,0.0,0.75,1.0,1.0,6.139,69463.7,0.0,1.0,1.0,86.03,4.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_118667,922.586025,11.4969,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,8.016,257921.3,0.0,1.0,1.0,86.03,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_62938,655.336358,6.5647,1.0,Arthropoda,Animalia,7.0,0.0,0.6364,1.0,1.0,7.554,186977.6,0.0,1.0,1.0,86.02,11.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_161890,614.464729,15.2618,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,8.009,256543.0,0.0,1.0,1.0,86.02,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_OE25-1-ALL_5049,888.631269,3.5423,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.503,44344.8,0.0,1.0,1.0,86.01,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_10602,780.47834,7.8355,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.504,44373.2,0.0,1.0,1.0,86.01,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_222926,1550.005278,21.7945,1.0,Nematoda,Animalia,3.0,0.0,0.75,1.0,1.0,6.132,69142.7,0.0,1.0,1.0,86.01,4.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_8875,559.200657,2.1356,1.0,Arthropoda,Animalia,7.0,0.0,0.6364,1.0,1.0,7.546,185853.0,0.0,1.0,1.0,86.0,11.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Silver
A15_75880,815.456827,7.4153,1.0,Chlorophyta,Viridiplantae,4.0,0.0,0.8,1.0,1.0,5.499,44220.5,0.0,1.0,1.0,86.0,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_217508,623.503984,20.7046,1.0,Nematoda,Animalia,3.0,0.0,0.75,1.0,1.0,6.12,68528.3,0.0,1.0,1.0,85.99,4.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_OE25-1-ALL_6180,543.324414,4.3163,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.484,43759.5,0.0,1.0,1.0,85.97,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_144738,1168.832269,13.7682,1.0,Nematoda,Animalia,3.0,0.0,0.75,1.0,1.0,6.111,68122.7,0.0,1.0,1.0,85.97,4.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_176053,734.616864,16.3846,2.0,Arthropoda,Animalia,6.0,0.0,0.5455,1.0,1.0,8.663,404340.0,0.0,1.0,1.0,85.96,11.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Silver
A15_OE25-1-ALL_8855,689.458097,6.2566,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.482,43680.2,0.0,1.0,1.0,85.96,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_224551,651.534823,22.2355,1.0,Nematoda,Animalia,3.0,0.0,0.75,1.0,1.0,6.1,67612.7,0.0,1.0,1.0,85.95,4.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_212108,898.651049,19.8599,1.0,Nematoda,Animalia,3.0,0.0,0.75,1.0,1.0,6.095,67379.7,0.0,1.0,1.0,85.94,4.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_1592,743.376198,1.6675,1.0,Arthropoda,Animalia,7.0,0.0,0.6364,1.0,1.0,7.513,181685.0,0.0,1.0,1.0,85.94,11.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Silver
A15_78592,407.258121,7.64,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,7.971,249837.3,0.0,1.0,1.0,85.94,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_6563,1075.448907,4.5565,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.463,43110.0,0.0,1.0,1.0,85.93,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_30740,1057.644058,3.9325,1.0,Mollusca,Animalia,1.0,0.0,0.5,1.0,1.0,9.213,592554.0,0.0,1.0,1.0,85.93,2.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_OE21-4-POS_5821,443.088029,1.8257,1.0,Thermoproteota,Archaea,2.0,0.0,0.6667,1.0,1.0,7.13,139107.5,0.0,1.0,1.0,85.93,3.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE21-4-POS_230717,722.627185,21.8975,1.0,Thermoproteota,Archaea,2.0,0.0,0.6667,1.0,1.0,7.129,138961.0,0.0,1.0,1.0,85.92,3.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_225197,1207.857929,22.4685,1.0,Nematoda,Animalia,2.0,0.0,0.5,1.0,1.0,9.211,591840.0,0.0,1.0,1.0,85.92,4.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_81826,732.468389,7.9988,2.0,Chlorophyta,Viridiplantae,4.0,0.0,0.8,1.0,1.0,5.453,42815.5,0.0,1.0,1.0,85.91,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Silver
A15_OE25-1-ALL_11518,638.47303,8.7105,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.44,42423.8,0.0,1.0,1.0,85.88,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_11035,624.459752,8.2027,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.442,42482.0,0.0,1.0,1.0,85.88,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_92737,510.393373,8.986,1.0,Arthropoda,Animalia,7.0,0.0,0.6364,1.0,1.0,7.478,177313.7,0.0,1.0,1.0,85.87,11.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_3696,826.579061,2.7577,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.433,42191.5,0.0,1.0,1.0,85.87,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_163532,608.467219,15.4098,1.0,Arthropoda,Animalia,6.0,0.0,0.5455,1.0,1.0,8.612,390295.7,0.0,1.0,1.0,85.86,11.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_23597,624.422544,3.3274,1.0,Mollusca,Animalia,1.0,0.0,0.5,1.0,1.0,9.175,576855.0,0.0,1.0,1.0,85.85,2.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_107655,820.522539,10.3585,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,7.922,241562.3,0.0,1.0,1.0,85.84,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Gold
A15_222145,1528.022768,21.6228,1.0,Nematoda,Animalia,3.0,0.0,0.75,1.0,1.0,6.044,64972.3,0.0,1.0,1.0,85.84,4.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_111902,601.453234,10.7968,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,7.917,240704.3,0.0,1.0,1.0,85.83,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Silver
A15_100978,756.44397,9.6736,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,7.908,239189.3,0.0,1.0,1.0,85.82,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_218407,649.51991,20.8327,1.0,Nematoda,Animalia,3.0,0.0,0.75,1.0,1.0,6.032,64418.7,0.0,1.0,1.0,85.81,4.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_OE25-1-ALL_46838,835.725209,23.0585,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.398,41156.2,0.0,1.0,1.0,85.8,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_58197,1089.684978,6.1444,1.0,Mollusca,Animalia,1.0,0.0,0.5,1.0,1.0,9.143,564212.0,0.0,1.0,1.0,85.79,2.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_18050,840.481536,2.8883,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,7.894,236871.0,0.0,1.0,1.0,85.79,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_112738,1106.646922,10.9173,1.0,Chlorophyta,Viridiplantae,4.0,0.0,0.8,1.0,1.0,5.39,40938.0,0.0,1.0,1.0,85.78,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_4304,989.654239,3.1364,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.39,40931.2,0.0,1.0,1.0,85.78,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_224,759.370499,1.6567,1.0,Arthropoda,Animalia,7.0,0.0,0.6364,1.0,1.0,7.437,172274.9,0.0,1.0,1.0,85.78,11.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Bronze
A15_52401,536.31156,5.6103,1.0,Mollusca,Animalia,1.0,0.0,0.5,1.0,1.0,9.139,562666.0,0.0,1.0,1.0,85.78,2.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Silver
A15_155563,701.595284,14.7044,1.0,Arthropoda,Animalia,6.0,0.0,0.5455,1.0,1.0,8.556,375436.7,0.0,1.0,1.0,85.75,11.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Silver
A15_85057,884.624273,8.2454,1.0,Chlorophyta,Viridiplantae,4.0,0.0,0.8,1.0,1.0,5.374,40472.5,0.0,1.0,1.0,85.75,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_53652,670.417837,5.7525,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,7.869,232730.7,0.0,1.0,1.0,85.74,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_128738,946.627184,12.4251,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,7.872,233316.7,0.0,1.0,1.0,85.74,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_OE25-1-ALL_17841,858.508691,12.1378,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.366,40241.2,0.0,1.0,1.0,85.73,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_143913,924.635273,13.6911,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,7.867,232431.3,0.0,1.0,1.0,85.73,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_55565,486.296152,5.8761,1.0,Arthropoda,Animalia,7.0,0.0,0.6364,1.0,1.0,7.412,169259.6,0.0,1.0,1.0,85.73,11.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Silver
A15_OE25-1-ALL_3837,1039.547099,2.8219,1.0,Evosea,Protists,4.0,0.0,0.8,1.0,1.0,5.365,40213.2,0.0,1.0,1.0,85.73,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
A15_119861,684.505571,11.5322,1.0,Chlorophyta,Viridiplantae,3.0,0.0,0.6,1.0,1.0,7.861,231564.3,0.0,1.0,1.0,85.72,5.0,1.0,Platinum,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,composite,,,,,,,Unidentified
